fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality_tier
10.3,0.7,0.0,3.3,0.121,1,63,0.9964,3.62,0.71,9.9,2
6.5,0.31,0.28,11.4,0.052,35,143,0.9944,3.14,0.54,13.8,2
10.4,0.47,0.46,5.8,0.117,25,6,0.9976,3.46,0.33,10.7,3
7.3,0.25,0.32,4.4,0.044,31,132,0.9974,3.04,0.45,10.7,2
7.0,0.31,0.65,25.2,0.058,25,119,0.9885,2.96,0.39,12.0,1
7.2,0.32,0.07,7.9,0.075,47,161,0.9964,3.21,0.51,10.8,1
7.7,0.08,0.32,6.8,0.043,32,108,1.0013,3.23,0.52,11.4,2
6.6,0.25,0.39,42.5,0.015,60,155,0.9949,3.2,0.58,10.5,2
8.3,0.22,0.28,13.9,0.057,45,218,0.9908,2.9,0.28,10.7,2
6.0,0.4,0.46,23.8,0.044,40,131,0.9921,3.18,0.45,12.1,2
7.4,0.2,0.35,36.1,0.072,34,151,0.9898,2.98,0.58,9.7,2
6.9,0.21,0.26,3.6,0.014,31,194,0.9964,3.23,0.43,11.9,2
7.3,0.31,0.24,1.2,0.11,29,37,0.9985,3.19,1.07,9.9,2
7.0,0.27,0.32,4.1,0.048,55,140,0.9936,3.17,0.6,8.0,2
5.0,0.4,0.27,0.8,0.031,9,40,0.9949,3.31,0.63,10.3,2
8.3,0.13,0.46,13.3,0.031,48,137,0.9933,3.26,0.38,10.7,2
7.3,0.08,0.47,48.6,0.06,59,219,0.9956,3.26,0.41,10.4,3
8.3,0.12,0.47,1.7,0.085,16,6,0.9976,3.19,0.85,10.8,2
7.7,0.32,0.29,3.9,0.062,58,219,0.9904,3.14,0.47,10.7,2
8.2,0.21,0.33,9.2,0.024,47,182,0.9911,3.07,0.45,12.0,2
10.9,0.21,0.13,1.2,0.093,24,76,0.9975,3.3,0.98,10.9,2
6.1,0.37,0.34,53.6,0.039,53,133,0.996,3.07,0.51,10.1,2
7.8,0.15,0.26,1.2,0.104,20,54,0.9991,3.24,0.68,10.8,2
6.4,0.6,0.23,3.9,0.061,17,128,0.9963,3.16,0.6,10.5,2
6.6,0.19,0.46,15.0,0.045,24,122,0.9992,3.12,0.66,9.3,2
6.2,0.19,0.34,4.2,0.024,34,142,0.9908,3.42,0.34,8.3,2
9.6,0.61,0.43,6.5,0.152,22,73,0.9963,3.01,0.51,10.9,2
8.2,0.38,0.34,12.8,0.065,47,230,0.9877,3.34,0.6,9.8,2
7.8,0.69,0.24,1.2,0.138,12,6,0.9955,3.26,0.59,10.2,3
8.0,0.29,0.45,28.2,0.009,19,134,0.9977,3.16,0.51,10.5,2
7.9,0.41,0.31,51.2,0.071,34,47,0.9909,3.33,0.49,13.0,2
5.7,0.36,0.36,5.3,0.066,27,156,0.9981,3.02,0.48,10.2,2
6.0,0.54,0.27,3.4,0.044,32,43,0.9977,3.01,0.75,10.7,2
7.1,0.36,0.41,22.2,0.044,38,142,0.9918,3.07,0.66,9.1,2
6.0,0.14,0.39,53.3,0.073,25,136,0.9935,3.03,0.59,11.2,2
6.4,0.33,0.59,3.4,0.06,33,153,0.9929,3.11,0.26,12.2,2
7.8,0.29,0.44,38.0,0.069,69,117,0.9927,3.01,0.53,13.4,3
7.3,0.33,0.13,14.3,0.093,20,119,0.993,3.22,0.36,10.7,2
11.2,0.44,0.52,3.2,0.084,33,18,0.9965,3.19,0.58,9.6,2
8.4,0.42,0.54,20.7,0.039,29,162,0.9916,3.14,0.31,9.9,2
6.7,0.24,0.18,4.8,0.059,39,185,0.9951,3.25,0.61,9.8,2
8.9,0.43,0.36,5.1,0.012,8,34,0.994,3.51,0.74,10.7,2
5.7,0.2,0.55,5.5,0.091,47,80,0.9961,3.28,0.47,11.5,3
6.6,0.3,0.45,2.2,0.068,2,169,0.9912,3.29,0.48,10.7,2
6.4,0.18,0.1,13.7,0.069,36,137,0.9973,3.39,0.44,8.7,2
7.1,0.12,0.38,13.2,0.071,14,132,0.9959,3.27,0.46,11.5,3
6.9,0.39,0.22,13.9,0.012,41,190,0.9981,3.28,0.51,9.8,2
7.8,0.32,0.43,10.1,0.075,55,268,1.0007,3.37,0.35,11.2,2
6.3,0.18,0.32,34.0,0.047,50,192,0.9918,3.08,0.44,10.4,2
5.8,0.38,0.2,19.8,0.018,37,73,0.9972,3.25,0.8,11.5,2
5.8,0.53,0.39,5.5,0.065,44,95,0.9972,2.8,0.62,10.2,2
7.5,0.4,0.24,14.2,0.042,40,149,0.9909,3.05,0.53,9.7,3
7.0,0.42,0.4,15.5,0.091,24,133,0.9949,3.31,0.6,10.7,2
6.3,0.29,0.13,1.7,0.04,28,108,0.9946,3.21,0.34,9.7,2
9.1,0.52,0.0,3.7,0.049,14,6,0.997,3.31,0.87,9.3,2
7.3,0.33,0.39,44.5,0.046,52,97,0.9917,3.13,0.34,9.7,2
6.9,0.36,0.28,16.6,0.068,37,120,0.9981,3.37,0.63,9.3,2
11.0,0.64,0.1,1.2,0.109,15,6,0.9965,3.5,0.65,9.9,2
7.7,0.49,0.0,1.4,0.012,21,54,0.9979,3.33,0.72,9.3,2
7.8,0.42,0.43,9.8,0.09,47,168,0.9906,3.02,0.57,11.9,2
5.2,0.51,0.27,4.6,0.094,3,76,0.998,3.27,0.89,11.2,3
7.8,0.47,0.06,2.4,0.098,25,25,0.9951,3.3,0.64,9.0,2
7.2,0.73,0.09,1.4,0.131,27,33,0.9944,3.4,0.76,10.6,2
5.9,0.1,0.17,12.1,0.023,32,178,0.9933,3.06,0.44,9.4,2
7.3,0.11,0.22,11.4,0.014,22,215,0.9928,3.14,0.5,11.9,3
5.2,0.18,0.45,8.1,0.072,2,139,0.994,3.06,0.53,11.2,2
5.5,0.3,0.36,3.0,0.052,24,141,0.9925,3.09,0.65,8.6,2
9.6,0.58,0.27,1.4,0.069,18,82,0.9966,3.54,0.45,8.4,2
10.7,0.79,0.25,1.2,0.012,13,14,0.9977,3.45,0.41,10.6,2
7.7,0.2,0.45,5.4,0.052,59,33,0.9971,3.17,0.59,12.5,3
6.9,0.29,0.11,1.3,0.052,1,61,0.9971,3.29,0.77,8.6,3
7.0,0.25,0.33,38.0,0.027,50,178,0.9951,3.44,0.5,9.4,3
5.7,0.26,0.47,8.8,0.059,16,102,0.9923,3.07,0.47,9.3,2
8.0,0.14,0.36,10.0,0.082,30,55,0.9927,3.01,0.56,9.6,2
7.1,0.26,0.31,32.4,0.083,70,143,0.9984,3.4,0.44,8.7,3
6.8,0.35,0.14,16.7,0.074,28,131,0.9956,3.18,0.26,11.4,2
6.9,0.18,0.23,8.0,0.058,74,181,0.9922,3.24,0.63,9.0,2
6.9,0.46,0.37,17.4,0.032,68,193,0.9942,3.25,0.65,12.3,3
6.6,0.29,0.37,4.0,0.068,33,189,0.9902,3.32,0.66,11.5,2
6.4,0.18,0.31,10.3,0.06,56,193,0.9975,3.29,0.34,8.0,2
6.6,0.23,0.46,25.9,0.046,21,137,0.9959,3.08,0.65,12.6,3
9.0,0.57,0.31,1.9,0.104,31,59,0.9977,3.52,0.76,11.1,2
7.5,0.28,0.39,12.8,0.085,33,164,0.9913,3.08,0.47,13.4,3
7.9,0.32,0.39,4.4,0.047,46,167,0.9949,3.06,0.55,9.8,3
7.1,0.27,0.19,9.5,0.018,39,131,0.9919,3.02,0.61,8.0,2
6.8,0.35,0.51,20.3,0.033,38,151,0.9936,3.23,0.56,11.4,2
5.7,0.47,0.44,5.5,0.038,33,94,0.9966,3.39,0.35,11.9,3
6.3,0.36,0.22,12.1,0.075,15,78,0.9953,3.11,0.49,10.1,1
7.3,0.33,0.53,0.8,0.04,12,68,0.9991,3.03,0.55,10.3,2
7.4,0.34,0.3,2.3,0.041,69,154,0.9959,3.26,0.52,11.7,2
10.1,0.51,0.0,1.2,0.177,23,41,0.9955,3.42,0.64,10.8,2
8.4,0.52,0.37,1.9,0.079,4,13,1.0007,3.39,0.52,11.9,2
6.9,0.33,0.3,5.0,0.018,31,57,0.9898,3.3,0.5,9.8,2
8.8,0.64,0.35,1.2,0.032,13,18,0.9996,3.23,0.7,9.5,2
6.6,0.15,0.5,5.9,0.025,32,98,0.9945,3.5,0.62,10.0,2
5.9,0.25,0.34,1.8,0.062,6,14,0.9995,3.45,0.54,12.4,2
7.7,0.21,0.29,11.3,0.067,20,153,0.997,3.34,0.5,10.4,3
7.0,0.35,0.44,25.7,0.055,13,147,0.9942,3.37,0.64,10.7,3
8.4,0.54,0.47,1.2,0.096,5,33,0.996,3.34,0.79,11.3,2
8.5,0.16,0.21,2.0,0.034,37,103,0.9971,3.28,0.31,10.6,3
8.7,0.08,0.35,16.7,0.105,34,159,0.9923,2.95,0.58,10.0,2
7.1,0.27,0.25,7.4,0.05,24,47,0.9958,3.32,0.6,8.4,2
8.1,0.32,0.38,8.7,0.022,38,198,0.996,2.94,0.29,9.9,2
7.5,0.38,0.46,5.0,0.061,22,176,0.998,3.21,0.49,10.3,2
8.3,0.48,0.0,1.3,0.012,11,52,1.0006,3.11,0.65,11.0,3
8.8,0.61,0.39,2.4,0.069,29,54,0.9997,3.6,0.66,11.3,3
8.4,0.24,0.23,8.3,0.057,21,154,0.9923,3.25,0.49,10.7,2
7.8,0.27,0.28,21.9,0.064,40,62,0.9928,3.17,0.3,8.3,2
6.1,0.11,0.43,7.3,0.009,45,108,0.9914,3.16,0.48,10.5,2
6.0,0.63,0.39,2.4,0.125,1,77,0.9959,3.3,0.68,10.1,2
6.2,0.46,0.36,22.4,0.068,48,84,0.9959,3.25,0.47,13.1,2
7.4,0.28,0.4,5.9,0.043,42,9,0.99,3.34,0.41,10.0,2
11.2,0.15,0.37,1.7,0.157,27,15,0.9963,3.17,0.78,10.1,2
6.9,0.22,0.57,28.1,0.061,9,127,0.9964,2.8,0.57,9.4,2
6.3,0.19,0.27,10.2,0.093,40,150,1.0001,3.44,0.43,9.8,2
6.4,0.36,0.37,38.4,0.019,29,157,0.9906,2.9,0.38,11.1,3
10.8,0.86,0.49,1.7,0.154,19,76,0.9987,3.22,0.58,10.6,2
8.2,0.38,0.31,26.0,0.049,47,173,0.9926,2.86,0.33,10.3,2
8.1,0.29,0.15,24.9,0.078,27,181,0.9975,2.97,0.49,11.9,2
9.0,0.52,0.4,1.6,0.096,25,51,0.9968,3.2,0.77,10.0,2
5.4,0.21,0.4,41.6,0.035,14,144,0.9943,3.17,0.44,9.5,2
7.1,0.45,0.35,3.1,0.015,18,57,0.9941,3.73,0.66,11.2,2
6.0,0.35,0.43,13.6,0.011,35,69,0.9972,3.12,0.29,10.7,3
6.9,0.49,0.38,13.6,0.048,33,118,0.9951,3.16,0.62,11.1,2
6.2,0.28,0.26,4.8,0.077,37,87,0.9924,3.12,0.63,9.8,2
6.7,0.19,0.26,8.8,0.043,33,165,0.9962,3.26,0.35,11.7,3
7.7,0.18,0.33,4.5,0.078,34,127,0.9939,2.98,0.54,10.1,2
6.9,0.21,0.49,9.8,0.056,22,155,0.9933,3.18,0.61,10.9,2
10.3,0.37,0.47,1.2,0.058,15,94,0.9954,3.29,0.8,13.0,2
6.1,0.26,0.27,26.5,0.066,36,174,0.9962,3.13,0.5,11.5,3
9.3,0.52,0.68,4.5,0.128,23,61,0.9996,3.32,0.33,9.9,3
7.9,0.19,0.37,2.9,0.035,49,97,0.9947,3.17,0.71,12.9,2
8.9,0.38,0.39,16.6,0.074,66,125,0.9913,3.23,0.41,9.2,2
6.4,0.13,0.08,17.8,0.036,24,154,0.9984,3.6,0.51,10.1,2
5.9,0.52,0.22,13.3,0.032,35,151,0.9956,3.14,0.49,8.1,3
6.7,0.46,0.41,10.6,0.058,6,169,0.9939,3.17,0.42,9.9,2
5.3,0.21,0.41,5.7,0.047,67,123,0.9962,3.14,0.64,11.4,3
7.1,0.29,0.28,10.1,0.012,14,110,0.9962,3.27,0.5,9.8,2
8.6,0.54,0.22,2.6,0.039,1,30,0.9971,3.11,0.62,8.4,2
6.6,0.35,0.29,26.9,0.035,17,185,0.9901,3.42,0.53,11.6,2
9.0,0.18,0.64,15.4,0.018,52,94,0.9948,2.87,0.48,11.2,2
5.7,0.38,0.32,13.1,0.038,32,148,0.9945,3.09,0.59,11.6,2
6.7,0.27,0.14,9.7,0.034,71,100,0.9966,3.04,0.35,13.0,2
8.6,0.68,0.25,4.0,0.042,4,29,0.9972,3.57,0.76,9.5,2
7.3,0.35,0.11,39.6,0.033,59,128,0.9978,3.26,0.72,10.6,2
6.0,0.23,0.12,20.4,0.073,70,156,0.9966,3.27,0.3,8.0,2
5.7,0.31,0.31,13.9,0.066,43,159,0.9949,3.05,0.47,8.6,2
8.2,0.24,0.22,21.7,0.038,36,200,0.99,3.42,0.26,8.5,2
7.5,0.59,0.0,2.6,0.066,20,21,0.9961,3.49,0.69,8.4,2
6.5,0.5,0.34,4.7,0.052,62,136,0.9872,3.48,0.52,9.8,2
7.7,0.4,0.45,2.9,0.034,36,125,0.9932,3.14,0.55,10.6,2
5.8,0.5,0.32,3.2,0.056,32,71,0.9938,3.25,0.82,12.1,3
8.0,0.75,0.31,1.2,0.121,31,51,0.9946,3.43,0.64,8.7,2
7.9,0.13,0.37,0.6,0.03,42,67,0.9955,3.24,0.47,9.4,2
7.4,0.56,0.22,1.9,0.132,31,116,0.9997,3.57,0.85,8.4,2
6.8,0.4,0.44,20.9,0.061,36,137,0.9989,3.2,0.46,12.6,1
6.6,0.15,0.39,5.5,0.034,69,125,0.9957,3.36,0.26,11.6,3
7.4,0.31,0.26,14.4,0.044,37,118,0.9946,3.41,0.33,12.1,2
6.1,0.25,0.31,44.7,0.023,33,211,0.9903,3.32,0.49,11.6,2
8.4,0.34,0.4,15.6,0.06,47,146,0.996,3.32,0.53,10.6,3
8.1,0.31,0.5,65.8,0.065,52,109,0.9954,3.21,0.52,11.6,2
6.4,0.35,0.48,4.5,0.054,53,164,0.9946,3.16,0.65,11.3,2
5.7,0.38,0.3,15.2,0.053,30,114,0.9951,3.33,0.44,8.8,2
6.8,0.38,0.39,65.8,0.076,48,77,0.9973,3.21,0.53,8.3,2
7.5,0.18,0.29,3.3,0.025,20,151,0.992,2.92,0.3,10.6,2
7.6,0.36,0.16,7.9,0.052,30,150,0.9916,3.07,0.7,12.0,2
7.9,0.11,0.39,12.8,0.059,48,110,0.9934,3.25,0.58,12.0,2
6.7,0.17,0.24,65.8,0.083,50,160,0.9873,3.05,0.37,9.9,2
6.7,0.28,0.46,4.5,0.045,32,198,0.9906,3.26,0.25,9.2,2
6.1,0.36,0.43,1.2,0.069,6,53,0.997,3.09,0.39,12.5,3
7.7,0.3,0.15,4.6,0.071,61,143,0.9936,3.19,0.44,11.5,2
9.4,0.44,0.27,1.2,0.012,23,48,0.9981,3.33,0.43,10.1,3
7.3,0.35,0.34,4.9,0.031,50,79,0.9965,3.29,0.36,10.7,2
6.0,0.21,0.21,1.5,0.029,25,124,0.9905,3.09,0.65,10.1,2
6.9,0.1,0.32,16.8,0.048,10,141,0.9929,3.18,0.41,11.1,3
7.1,0.31,0.38,27.4,0.064,40,132,0.9939,3.02,0.52,10.8,2
7.0,0.33,0.0,1.3,0.043,28,63,0.9973,3.32,0.77,11.1,2
7.0,0.31,0.6,14.5,0.052,44,129,0.9929,3.39,0.52,10.7,3
7.2,0.13,0.21,6.4,0.042,64,152,0.9951,2.93,0.5,10.4,2
7.4,0.46,0.46,1.2,0.15,19,81,0.9973,3.24,1.01,9.5,2
5.7,0.39,0.28,1.8,0.069,1,79,0.9947,3.43,0.67,11.4,2
6.8,0.2,0.39,14.4,0.06,31,150,0.9932,3.49,0.59,9.0,2
11.0,0.57,0.29,2.7,0.077,5,18,0.9982,3.18,0.62,10.7,2
6.6,0.43,0.54,5.4,0.025,62,160,0.992,3.02,0.48,8.6,2
10.8,0.25,0.42,1.2,0.012,20,47,0.9979,3.12,0.51,9.9,2
5.2,0.32,0.56,1.7,0.047,24,195,0.9962,3.24,0.54,9.7,1
6.3,0.08,0.26,15.9,0.025,28,143,0.9923,2.91,0.54,9.3,3
8.5,0.58,0.02,3.2,0.128,22,36,0.9984,3.63,0.58,9.3,2
8.0,0.68,0.68,4.4,0.16,20,6,0.9946,3.3,0.6,11.6,2
8.5,0.48,0.41,2.2,0.012,5,74,0.998,3.5,0.53,10.6,3
5.6,0.38,0.56,24.1,0.041,16,176,0.9926,2.98,0.48,9.4,2
6.2,0.35,0.36,55.9,0.04,26,95,0.9927,3.02,0.56,9.7,2
7.7,0.25,0.4,5.9,0.056,19,112,0.9946,3.22,0.57,9.2,2
8.2,0.22,0.28,65.8,0.058,26,125,0.987,3.25,0.38,9.9,3
8.2,0.22,0.39,26.9,0.044,56,184,0.9954,3.27,0.39,10.1,3
6.0,0.2,0.34,17.4,0.009,23,171,0.995,3.14,0.37,10.4,2
7.6,0.52,0.27,23.3,0.024,45,78,0.9983,3.14,0.48,12.1,2
10.2,0.65,0.11,1.2,0.052,1,92,0.9978,3.48,0.57,10.9,2
6.1,0.08,0.36,22.7,0.043,44,146,0.9915,2.86,0.33,8.8,2
6.0,0.08,0.12,2.9,0.038,56,134,0.9932,3.46,0.68,8.8,2
7.1,0.37,0.34,48.2,0.057,41,133,0.9904,3.23,0.47,9.9,2
6.2,0.19,0.47,7.4,0.028,5,155,0.9922,3.05,0.56,13.3,3
7.3,0.34,0.24,5.2,0.064,64,62,0.995,3.12,0.62,12.0,2
10.0,0.36,0.45,6.8,0.077,33,213,0.9943,3.29,0.42,10.0,3
6.6,0.24,0.22,8.5,0.017,25,136,0.9918,3.09,0.63,10.9,2
6.1,0.28,0.26,1.2,0.031,16,93,0.9981,3.33,0.63,11.3,2
6.6,0.26,0.45,2.1,0.068,43,55,0.9963,3.08,0.61,12.3,2
7.1,0.28,0.47,2.3,0.026,30,71,0.9928,3.27,0.47,10.6,2
6.3,0.21,0.24,1.8,0.041,44,130,0.9961,3.34,0.52,10.7,3
5.8,0.12,0.49,14.9,0.056,10,91,0.9927,2.96,0.48,11.9,2
6.2,0.45,0.2,1.5,0.021,20,195,0.9948,3.41,0.47,12.5,2
6.2,0.37,0.65,3.6,0.014,38,145,0.9979,3.22,0.59,8.6,2
6.4,0.22,0.46,7.2,0.069,22,181,0.992,3.3,0.38,9.5,2
7.4,0.34,0.17,3.4,0.074,11,184,0.9923,3.24,0.52,9.6,2
8.1,0.28,0.27,9.8,0.084,21,172,0.9985,3.29,0.51,10.3,2
5.6,0.56,0.04,6.1,0.061,30,6,0.9993,3.38,0.54,11.0,2
7.9,0.21,0.35,19.1,0.063,39,137,0.993,3.19,0.39,10.0,3
6.8,0.26,0.48,36.5,0.034,10,177,0.9942,3.28,0.52,9.0,2
7.5,0.09,0.37,8.0,0.051,49,146,0.9961,3.17,0.52,11.5,2
7.6,0.25,0.29,5.2,0.009,82,120,0.9954,2.97,0.36,10.4,2
7.4,0.36,0.35,4.8,0.088,12,53,0.9999,3.11,0.76,11.5,2
6.2,0.47,0.2,3.7,0.019,54,199,0.9967,2.81,0.43,11.6,3
9.4,0.3,0.31,2.2,0.057,13,21,0.999,3.48,0.66,12.4,2
7.0,0.37,0.28,21.2,0.029,43,62,0.9954,3.23,0.68,10.2,3
6.8,0.39,0.26,5.5,0.05,31,194,0.9971,3.24,0.52,11.2,3
8.1,1.0,0.03,2.3,0.045,14,64,0.9978,3.23,0.72,11.2,2
7.7,0.37,0.3,65.8,0.038,29,128,0.9912,3.26,0.68,10.8,2
6.1,0.47,0.12,9.2,0.009,41,49,0.9915,3.17,0.4,11.2,2
7.5,0.32,0.12,6.7,0.071,49,235,0.9951,3.32,0.29,9.8,3
5.9,0.12,0.25,1.5,0.105,21,69,0.9953,3.29,0.33,11.3,2
8.7,0.64,0.0,2.0,0.092,19,24,0.9992,3.17,0.64,8.7,2
6.7,0.4,0.44,8.5,0.043,27,164,0.9904,3.26,0.45,10.8,2
8.7,0.32,0.45,5.8,0.034,29,99,0.9911,3.27,0.47,10.2,2
6.2,0.08,0.0,42.4,0.065,51,182,0.9963,3.23,0.7,12.5,2
7.2,0.47,0.35,2.6,0.053,36,155,0.9922,2.93,0.51,10.6,3
6.3,0.12,0.38,64.3,0.075,47,171,0.9961,3.31,0.62,11.0,2
7.1,0.21,0.23,9.4,0.07,23,103,0.9964,3.39,0.5,8.9,3
6.1,0.25,0.38,5.7,0.045,18,133,0.9965,3.32,0.4,11.6,3
6.6,0.37,0.38,15.2,0.028,50,154,0.9929,3.27,0.41,14.1,2
6.6,0.08,0.19,7.1,0.05,31,122,0.9949,2.97,0.42,8.9,2
5.7,0.25,0.23,16.1,0.068,33,92,0.9913,3.08,0.49,10.5,2
7.1,0.28,0.4,8.2,0.031,36,84,0.9993,3.16,0.59,9.5,2
6.8,0.28,0.38,21.8,0.03,39,86,0.9912,3.19,0.49,12.2,2
5.4,0.22,0.57,4.8,0.053,52,120,0.9937,3.05,0.44,9.8,3
7.3,0.08,0.43,12.0,0.042,67,110,0.9921,3.14,0.66,8.0,2
6.7,0.43,0.24,5.1,0.037,41,142,0.9947,3.35,0.59,11.5,2
8.3,0.34,0.36,2.3,0.052,19,108,0.9952,3.27,0.55,9.9,2
6.3,0.34,0.27,1.6,0.032,56,129,0.9922,3.6,0.44,12.0,2
6.0,0.34,0.4,7.1,0.022,25,181,0.9953,3.05,0.66,10.5,2
7.4,0.44,0.37,27.6,0.035,62,103,0.9924,3.36,0.54,12.3,2
6.8,0.27,0.38,8.7,0.058,47,133,0.9953,3.07,0.53,10.5,2
5.6,0.38,0.1,17.7,0.067,35,79,0.9994,2.95,0.43,10.0,2
6.4,0.28,0.31,8.4,0.05,60,184,0.9881,3.27,0.54,9.3,3
6.7,0.19,0.47,2.3,0.049,30,145,0.9945,3.23,0.4,10.1,2
7.0,0.2,0.34,14.6,0.034,2,12,0.9946,3.36,0.46,10.9,2
6.9,0.26,0.28,16.7,0.029,5,215,0.9937,3.21,0.57,8.0,2
5.8,0.28,0.5,7.3,0.034,50,121,0.9893,3.18,0.4,9.6,2
7.0,0.18,0.23,15.1,0.089,37,95,0.9915,3.09,0.44,10.9,3
6.7,0.28,0.24,14.5,0.048,25,166,0.994,3.06,0.42,9.7,2
5.2,0.29,0.53,9.1,0.047,59,209,0.9979,3.38,0.57,10.0,3
8.2,0.15,0.19,3.4,0.024,11,109,0.9924,3.24,0.53,8.9,3
7.8,0.19,0.25,13.5,0.055,42,87,0.9929,3.29,0.61,12.3,2
6.5,0.37,0.47,65.8,0.072,51,136,0.9952,3.02,0.29,10.2,2
5.9,0.36,0.42,6.9,0.06,46,67,0.9947,3.12,0.59,11.2,2
7.9,0.38,0.18,3.1,0.073,26,175,0.9958,3.19,0.75,9.2,2
7.6,0.29,0.41,10.1,0.029,46,143,0.996,3.29,0.46,11.4,2
6.4,0.35,0.32,4.2,0.009,64,118,0.9885,3.02,0.52,9.1,3
8.9,0.53,0.0,1.2,0.102,20,25,0.9976,3.34,0.61,10.8,2
10.4,0.65,0.1,3.4,0.127,3,88,0.9961,3.38,0.91,9.6,3
7.7,0.36,0.26,10.4,0.009,10,142,0.9941,3.07,0.45,11.4,3
6.6,0.37,0.3,22.5,0.017,63,87,0.9946,3.18,0.78,11.6,2
6.8,0.29,0.15,15.4,0.014,29,109,0.9934,3.14,0.66,10.8,2
4.7,0.12,0.3,15.7,0.067,47,102,0.9927,3.45,0.61,10.4,2
6.0,0.33,0.35,46.1,0.053,41,134,0.9977,2.86,0.49,10.4,3
7.1,0.37,0.4,65.8,0.045,10,159,0.9922,3.06,0.35,10.4,2
5.3,0.15,0.21,8.7,0.027,84,106,0.9931,3.1,0.59,8.9,2
7.6,0.76,0.67,1.2,0.012,26,6,0.9949,3.38,0.98,11.5,2
6.6,0.26,0.08,4.9,0.027,60,140,0.987,3.37,0.44,9.5,3
7.6,0.32,0.31,6.6,0.051,28,128,0.99,3.18,0.43,10.4,2
6.8,0.44,0.27,15.6,0.044,3,223,0.9938,3.15,0.32,11.0,2
7.9,0.5,0.0,1.2,0.047,7,65,0.9981,3.02,0.62,9.7,2
8.0,0.35,0.48,2.9,0.053,54,141,0.9953,3.25,0.49,11.2,3
7.7,0.65,0.34,1.2,0.096,12,30,0.9971,3.28,0.84,10.5,3
7.9,0.23,0.49,23.9,0.038,38,179,0.9905,3.2,0.68,10.0,2
11.9,0.32,0.22,1.5,0.012,26,62,0.9981,3.43,0.97,11.9,3
7.3,0.08,0.24,1.3,0.029,42,131,0.9928,3.15,0.45,11.3,2
6.6,0.49,0.09,3.9,0.088,1,102,0.9982,2.86,0.33,11.5,2
6.1,0.24,0.48,1.7,0.038,33,82,0.9921,3.16,0.62,9.1,2
5.5,0.37,0.22,11.1,0.039,31,169,0.9964,2.77,0.52,10.9,2
8.3,0.51,0.2,1.9,0.051,1,12,0.9946,3.41,0.56,10.5,3
5.1,0.41,0.2,1.4,0.056,9,53,0.9984,3.57,0.46,10.0,2
6.6,0.24,0.13,16.5,0.057,58,183,0.9911,3.35,0.54,8.7,2
5.7,0.22,0.32,2.8,0.009,34,154,0.9901,3.31,0.32,12.4,2
4.5,0.16,0.45,23.7,0.063,50,132,0.9944,3.25,0.46,9.2,2
7.5,0.09,0.17,3.6,0.024,30,114,0.9967,3.19,0.43,12.3,2
6.0,0.47,0.58,3.4,0.084,2,15,0.9989,3.4,0.88,9.0,2
9.6,0.65,0.08,3.6,0.054,7,36,0.9951,3.2,0.52,10.4,3
7.3,0.08,0.68,4.3,0.051,42,78,0.9943,3.24,0.61,10.6,2
6.1,0.32,0.29,12.8,0.039,70,131,0.9934,3.11,0.43,10.2,3
7.1,0.22,0.48,11.9,0.086,56,152,0.9914,3.08,0.38,8.6,2
7.4,0.3,0.32,10.3,0.074,31,183,0.997,3.29,0.72,9.2,2
5.4,0.31,0.0,1.9,0.062,2,20,0.9951,3.15,0.67,8.9,2
6.3,0.18,0.34,43.2,0.05,51,182,0.9914,3.09,0.42,13.2,2
7.6,0.57,0.49,50.4,0.043,23,149,0.9944,3.16,0.46,11.6,2
6.9,0.33,0.18,24.2,0.032,30,139,0.9966,3.17,0.36,12.2,2
4.8,0.75,0.26,1.2,0.102,9,6,0.9977,3.3,0.35,10.7,1
7.4,0.66,0.18,12.5,0.13,17,64,0.9995,3.32,0.9,13.0,2
7.5,0.27,0.48,1.7,0.049,45,158,0.9919,3.44,0.42,10.9,2
6.7,0.34,0.35,18.2,0.046,43,104,0.9957,3.21,0.42,11.7,2
5.9,0.18,0.28,11.0,0.028,37,152,0.9955,3.08,0.57,10.1,2
7.9,0.38,0.31,1.7,0.103,38,65,1.0001,3.16,0.56,10.1,2
7.6,0.34,0.38,12.4,0.036,18,85,0.9914,3.39,0.47,9.9,3
5.3,0.45,0.48,17.1,0.068,32,64,0.9921,3.01,0.49,9.5,3
6.9,0.23,0.32,29.2,0.038,15,131,0.9975,2.99,0.56,8.5,2
6.6,0.19,0.3,7.3,0.021,15,92,0.9908,3.21,0.38,9.8,2
6.0,0.21,0.4,62.6,0.045,31,138,0.9992,2.89,0.36,9.9,2
6.3,0.26,0.56,12.1,0.009,23,168,0.99,3.18,0.36,12.9,2
7.9,0.22,0.32,3.9,0.03,8,222,0.9926,3.33,0.49,12.3,3
6.7,0.3,0.28,2.4,0.067,10,114,0.9937,3.41,0.62,12.9,2
7.3,0.45,0.33,10.1,0.047,21,124,0.9917,3.27,0.6,12.1,2
7.4,0.42,0.36,12.2,0.054,8,90,0.9979,3.43,0.54,12.1,2
11.1,0.32,0.26,3.1,0.137,12,19,0.9961,3.41,0.72,10.9,2
7.4,0.22,0.28,7.3,0.052,32,158,0.9971,3.42,0.44,8.2,3
9.8,0.56,0.12,1.2,0.037,1,13,0.9947,3.26,0.62,8.9,2
